Channel              :,CH1,CH2
Frequency            :,2.513KHz,2.517KHz
Period               :,0.398ms,0.397ms
PK-PK                :,10.40V,4.200V
Average              :,-81.00mV,-57.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
691,3360.000000,1920.000000
692,3600.000000,1880.000000
693,3760.000000,1840.000000
694,4000.000000,1800.000000
695,4240.000000,1760.000000
696,4400.000000,1720.000000
697,4560.000000,1640.000000
698,4640.000000,1560.000000
699,4720.000000,1480.000000
700,4720.000000,1400.000000
701,4720.000000,1280.000000
702,4720.000000,1200.000000
703,4640.000000,1080.000000
704,4640.000000,960.000000
705,4640.000000,840.000000
706,4640.000000,720.000000
707,4560.000000,600.000000
708,4560.000000,440.000000
709,4480.000000,320.000000
710,4400.000000,200.000000
711,4320.000000,80.000000
712,4160.000000,-80.000000
713,4080.000000,-200.000000
714,3840.000000,-320.000000
715,3680.000000,-480.000000
716,3440.000000,-600.000000
717,3280.000000,-720.000000
718,3040.000000,-840.000000
719,2800.000000,-960.000000
720,2560.000000,-1080.000000
721,2320.000000,-1200.000000
722,2000.000000,-1320.000000
723,1760.000000,-1400.000000
724,1440.000000,-1520.000000
725,1120.000000,-1600.000000
726,800.000000,-1680.000000
727,560.000000,-1800.000000
728,240.000000,-1840.000000
729,-80.000000,-1880.000000
730,-400.000000,-1960.000000
731,-720.000000,-2000.000000
732,-1040.000000,-2040.000000
733,-1280.000000,-2080.000000
734,-1600.000000,-2080.000000
735,-1920.000000,-2120.000000
736,-2160.000000,-2120.000000
737,-2400.000000,-2120.000000
738,-2720.000000,-2120.000000
739,-2960.000000,-2080.000000
740,-3120.000000,-2080.000000
741,-3360.000000,-2040.000000
742,-3600.000000,-2000.000000
743,-3760.000000,-1920.000000
744,-3920.000000,-1880.000000
745,-4080.000000,-1800.000000
746,-4240.000000,-1720.000000
747,-4400.000000,-1640.000000
748,-4480.000000,-1560.000000
749,-4640.000000,-1480.000000
750,-4800.000000,-1360.000000
751,-4880.000000,-1280.000000
752,-4960.000000,-1160.000000
753,-5040.000000,-1040.000000
754,-5120.000000,-920.000000
755,-5200.000000,-840.000000
756,-5280.000000,-720.000000
757,-5280.000000,-600.000000
758,-5280.000000,-480.000000
759,-5360.000000,-360.000000
760,-5280.000000,-240.000000
761,-5280.000000,-120.000000
762,-5200.000000,0.000000
763,-5040.000000,120.000000
764,-4960.000000,200.000000
765,-4800.000000,320.000000
766,-4560.000000,440.000000
767,-4320.000000,560.000000
768,-4080.000000,640.000000
769,-3760.000000,760.000000
770,-3520.000000,840.000000
771,-3200.000000,960.000000
772,-2880.000000,1080.000000
773,-2560.000000,1160.000000
774,-2240.000000,1320.000000
775,-1920.000000,1320.000000
776,-1600.000000,1400.000000
777,-1280.000000,1480.000000
778,-960.000000,1560.000000
779,-560.000000,1640.000000
780,-240.000000,1720.000000
781,80.000000,1760.000000
782,400.000000,1800.000000
783,720.000000,1840.000000
784,1040.000000,1880.000000
785,1360.000000,1880.000000
786,1680.000000,1920.000000
