Channel              :,CH1,CH2
Frequency            :,2.533KHz,2.530KHz
Period               :,0.395ms,0.395ms
PK-PK                :,10.16V,4.240V
Average              :,-83.89mV,-56.00mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
78,-3440.000000,-2040.000000
79,-3680.000000,-2000.000000
80,-3840.000000,-1960.000000
81,-4000.000000,-1920.000000
82,-4160.000000,-1840.000000
83,-4320.000000,-1760.000000
84,-4480.000000,-1640.000000
85,-4560.000000,-1560.000000
86,-4720.000000,-1480.000000
87,-4800.000000,-1360.000000
88,-4960.000000,-1280.000000
89,-5040.000000,-1160.000000
90,-5200.000000,-1040.000000
91,-5200.000000,-920.000000
92,-5280.000000,-800.000000
93,-5360.000000,-720.000000
94,-5360.000000,-560.000000
95,-5440.000000,-440.000000
96,-5440.000000,-360.000000
97,-5440.000000,-240.000000
98,-5360.000000,-80.000000
99,-5280.000000,0.000000
100,-5200.000000,120.000000
101,-5040.000000,240.000000
102,-4880.000000,360.000000
103,-4720.000000,480.000000
104,-4480.000000,560.000000
105,-4160.000000,680.000000
106,-3920.000000,800.000000
107,-3600.000000,880.000000
108,-3280.000000,1000.000000
109,-2960.000000,1080.000000
110,-2640.000000,1200.000000
111,-2320.000000,1280.000000
112,-2000.000000,1360.000000
113,-1600.000000,1440.000000
114,-1280.000000,1520.000000
115,-960.000000,1600.000000
116,-640.000000,1680.000000
117,-240.000000,1720.000000
118,80.000000,1760.000000
119,400.000000,1800.000000
120,720.000000,1880.000000
121,1040.000000,1880.000000
122,1360.000000,1920.000000
123,1680.000000,1960.000000
124,2000.000000,1960.000000
125,2320.000000,1960.000000
126,2560.000000,1960.000000
127,2800.000000,1920.000000
128,3120.000000,1880.000000
129,3360.000000,1880.000000
130,3600.000000,1840.000000
131,3840.000000,1800.000000
132,4000.000000,1760.000000
133,4160.000000,1680.000000
134,4320.000000,1600.000000
135,4480.000000,1560.000000
136,4640.000000,1480.000000
137,4640.000000,1400.000000
138,4640.000000,1280.000000
139,4640.000000,1200.000000
140,4640.000000,1080.000000
141,4640.000000,1000.000000
142,4560.000000,840.000000
143,4560.000000,720.000000
144,4560.000000,600.000000
145,4560.000000,480.000000
146,4480.000000,360.000000
147,4400.000000,240.000000
148,4320.000000,80.000000
149,4240.000000,-40.000000
150,4080.000000,-160.000000
151,3920.000000,-280.000000
152,3760.000000,-400.000000
153,3520.000000,-560.000000
154,3360.000000,-680.000000
155,3120.000000,-800.000000
156,2880.000000,-920.000000
157,2640.000000,-1040.000000
158,2400.000000,-1120.000000
159,2160.000000,-1240.000000
160,1840.000000,-1360.000000
161,1600.000000,-1440.000000
162,1280.000000,-1520.000000
163,960.000000,-1600.000000
164,720.000000,-1680.000000
165,400.000000,-1760.000000
166,80.000000,-1840.000000
167,-160.000000,-1880.000000
168,-480.000000,-1920.000000
169,-800.000000,-1960.000000
170,-1040.000000,-2000.000000
171,-1360.000000,-2040.000000
172,-1600.000000,-2040.000000
173,-1920.000000,-2040.000000
174,-2160.000000,-2040.000000
175,-2400.000000,-2040.000000
176,-2640.000000,-2040.000000
177,-2880.000000,-2000.000000
178,-3120.000000,-1960.000000
179,-3360.000000,-1920.000000
180,-3520.000000,-1880.000000
181,-3680.000000,-1840.000000
182,-3840.000000,-1760.000000
183,-4000.000000,-1680.000000
184,-4080.000000,-1680.000000
185,-4240.000000,-1520.000000
186,-4320.000000,-1440.000000
187,-4400.000000,-1360.000000
188,-4480.000000,-1240.000000
189,-4480.000000,-1120.000000
190,-4560.000000,-1040.000000
191,-4560.000000,-920.000000
192,-4560.000000,-800.000000
193,-4560.000000,-680.000000
194,-4560.000000,-560.000000
195,-4480.000000,-440.000000
196,-4400.000000,-320.000000
197,-4240.000000,-200.000000
198,-4080.000000,-80.000000
199,-3920.000000,40.000000
200,-3760.000000,200.000000
201,-3600.000000,320.000000
202,-3360.000000,440.000000
203,-3120.000000,560.000000
204,-2880.000000,680.000000
205,-2640.000000,800.000000
