Channel              :,CH1,CH2
Frequency            :,2.556KHz,2.556KHz
Period               :,0.391ms,0.391ms
PK-PK                :,9.760V,4.320V
Average              :,-100.3mV,-54.42mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
2494,-4880.000000,-80.000000
2495,-4720.000000,40.000000
2496,-4560.000000,160.000000
2497,-4320.000000,280.000000
2498,-4080.000000,400.000000
2499,-3840.000000,520.000000
2500,-3600.000000,640.000000
2501,-3360.000000,760.000000
2502,-3040.000000,880.000000
2503,-2720.000000,1000.000000
2504,-2480.000000,1120.000000
2505,-2080.000000,1200.000000
2506,-1760.000000,1320.000000
2507,-1440.000000,1400.000000
2508,-1120.000000,1520.000000
2509,-800.000000,1600.000000
2510,-480.000000,1680.000000
2511,-160.000000,1760.000000
2512,240.000000,1800.000000
2513,560.000000,1840.000000
2514,880.000000,1920.000000
2515,1200.000000,1920.000000
2516,1520.000000,2000.000000
2517,1840.000000,2000.000000
2518,2160.000000,2040.000000
2519,2480.000000,2040.000000
2520,2800.000000,2040.000000
2521,3120.000000,2040.000000
2522,3360.000000,2040.000000
2523,3600.000000,2000.000000
2524,3920.000000,1960.000000
2525,4080.000000,1920.000000
2526,4320.000000,1880.000000
2527,4560.000000,1840.000000
2528,4640.000000,1760.000000
2529,4640.000000,1680.000000
2530,4640.000000,1600.000000
2531,4640.000000,1480.000000
2532,4640.000000,1400.000000
2533,4560.000000,1320.000000
2534,4560.000000,1160.000000
2535,4560.000000,1040.000000
2536,4480.000000,920.000000
2537,4480.000000,800.000000
2538,4480.000000,680.000000
2539,4480.000000,520.000000
2540,4400.000000,360.000000
2541,4400.000000,200.000000
2542,4320.000000,120.000000
2543,4160.000000,-40.000000
2544,4000.000000,-160.000000
2545,3920.000000,-320.000000
2546,3760.000000,-440.000000
2547,3520.000000,-600.000000
2548,3360.000000,-720.000000
2549,3120.000000,-880.000000
2550,2880.000000,-960.000000
2551,2640.000000,-1120.000000
2552,2400.000000,-1200.000000
2553,2080.000000,-1320.000000
2554,1840.000000,-1440.000000
2555,1520.000000,-1560.000000
2556,1200.000000,-1640.000000
2557,880.000000,-1720.000000
2558,640.000000,-1800.000000
2559,320.000000,-1880.000000
2560,0.000000,-1960.000000
2561,-320.000000,-2000.000000
2562,-640.000000,-2040.000000
2563,-960.000000,-2080.000000
2564,-1280.000000,-2120.000000
2565,-1520.000000,-2160.000000
2566,-1840.000000,-2200.000000
2567,-2160.000000,-2160.000000
2568,-2400.000000,-2160.000000
2569,-2640.000000,-2160.000000
2570,-2960.000000,-2160.000000
2571,-3200.000000,-2120.000000
2572,-3360.000000,-2080.000000
2573,-3600.000000,-2040.000000
2574,-3760.000000,-1960.000000
2575,-3920.000000,-1920.000000
2576,-4160.000000,-1840.000000
2577,-4240.000000,-1760.000000
2578,-4400.000000,-1680.000000
2579,-4480.000000,-1600.000000
2580,-4640.000000,-1480.000000
2581,-4720.000000,-1400.000000
2582,-4800.000000,-1280.000000
2583,-4880.000000,-1160.000000
2584,-4960.000000,-1040.000000
2585,-5040.000000,-960.000000
2586,-5040.000000,-800.000000
2587,-5120.000000,-720.000000
2588,-5120.000000,-560.000000
2589,-5040.000000,-440.000000
2590,-5040.000000,-320.000000
2591,-4960.000000,-200.000000
2592,-4800.000000,-80.000000
2593,-4720.000000,40.000000
2594,-4480.000000,160.000000
2595,-4320.000000,320.000000
2596,-4080.000000,440.000000
2597,-3760.000000,560.000000
2598,-3520.000000,680.000000
2599,-3280.000000,800.000000
2600,-2960.000000,920.000000
2601,-2720.000000,1040.000000
2602,-2400.000000,1120.000000
2603,-2080.000000,1240.000000
2604,-1760.000000,1320.000000
2605,-1440.000000,1440.000000
2606,-1120.000000,1520.000000
2607,-720.000000,1600.000000
2608,-400.000000,1680.000000
2609,-80.000000,1760.000000
2610,240.000000,1840.000000
2611,640.000000,1880.000000
2612,960.000000,1920.000000
2613,1280.000000,1960.000000
2614,1600.000000,2000.000000
2615,1920.000000,2000.000000
2616,2240.000000,2040.000000
2617,2560.000000,2040.000000
2618,2880.000000,2040.000000
2619,3120.000000,2040.000000
2620,3440.000000,2000.000000
2621,3680.000000,2000.000000
2622,3920.000000,1960.000000
2623,4160.000000,1920.000000
2624,4400.000000,1880.000000
2625,4560.000000,1800.000000
2626,4560.000000,1760.000000
2627,4640.000000,1680.000000
2628,4640.000000,1600.000000
2629,4640.000000,1480.000000
2630,4560.000000,1400.000000
2631,4560.000000,1280.000000
2632,4560.000000,1160.000000
2633,4560.000000,1040.000000
2634,4480.000000,920.000000
2635,4480.000000,760.000000
2636,4480.000000,600.000000
2637,4400.000000,480.000000
2638,4400.000000,360.000000
2639,4400.000000,240.000000
2640,4240.000000,80.000000
2641,4160.000000,-80.000000
2642,4000.000000,-240.000000
2643,3840.000000,-320.000000
2644,3680.000000,-480.000000
2645,3520.000000,-600.000000
2646,3280.000000,-760.000000
2647,3040.000000,-880.000000
2648,2800.000000,-1000.000000
2649,2560.000000,-1160.000000
2650,2320.000000,-1240.000000
2651,2000.000000,-1360.000000
2652,1760.000000,-1480.000000
2653,1440.000000,-1560.000000
2654,1200.000000,-1680.000000
2655,880.000000,-1760.000000
2656,560.000000,-1840.000000
2657,240.000000,-1880.000000
2658,-80.000000,-1960.000000
2659,-400.000000,-2000.000000
2660,-720.000000,-2080.000000
2661,-1040.000000,-2120.000000
2662,-1280.000000,-2120.000000
2663,-1600.000000,-2160.000000
2664,-1920.000000,-2160.000000
2665,-2160.000000,-2160.000000
2666,-2480.000000,-2160.000000
2667,-2720.000000,-2160.000000
2668,-2960.000000,-2120.000000
2669,-3200.000000,-2120.000000
2670,-3440.000000,-2080.000000
2671,-3680.000000,-2000.000000
2672,-3840.000000,-1960.000000
2673,-4000.000000,-1880.000000
2674,-4160.000000,-1840.000000
2675,-4320.000000,-1760.000000
2676,-4400.000000,-1680.000000
2677,-4560.000000,-1560.000000
2678,-4640.000000,-1480.000000
2679,-4720.000000,-1360.000000
2680,-4800.000000,-1240.000000
2681,-4880.000000,-1160.000000
2682,-4960.000000,-1040.000000
2683,-5040.000000,-920.000000
2684,-5040.000000,-800.000000
2685,-5120.000000,-680.000000
2686,-5040.000000,-560.000000
2687,-5040.000000,-400.000000
2688,-4960.000000,-280.000000
2689,-4880.000000,-160.000000
2690,-4800.000000,-40.000000
2691,-4640.000000,80.000000
2692,-4480.000000,200.000000
2693,-4240.000000,320.000000
2694,-4000.000000,440.000000
2695,-3760.000000,600.000000
2696,-3520.000000,720.000000
2697,-3200.000000,800.000000
2698,-2960.000000,920.000000
2699,-2640.000000,1040.000000
2700,-2320.000000,1160.000000
2701,-2000.000000,1280.000000
2702,-1680.000000,1360.000000
2703,-1360.000000,1440.000000
2704,-1040.000000,1560.000000
2705,-640.000000,1640.000000
2706,-320.000000,1720.000000
2707,0.000000,1760.000000
2708,320.000000,1840.000000
2709,720.000000,1880.000000
2710,1040.000000,1920.000000
2711,1360.000000,1960.000000
2712,1680.000000,2000.000000
2713,2000.000000,2040.000000
2714,2320.000000,2040.000000
2715,2640.000000,2040.000000
2716,2960.000000,2040.000000
2717,3200.000000,2040.000000
2718,3520.000000,2000.000000
2719,3760.000000,2000.000000
2720,4000.000000,1960.000000
2721,4240.000000,1920.000000
2722,4400.000000,1880.000000
2723,4560.000000,1800.000000
2724,4640.000000,1720.000000
2725,4640.000000,1640.000000
2726,4640.000000,1560.000000
2727,4640.000000,1480.000000
2728,4560.000000,1360.000000
2729,4560.000000,1240.000000
2730,4560.000000,1120.000000
2731,4560.000000,1000.000000
2732,4480.000000,880.000000
2733,4480.000000,720.000000
2734,4480.000000,600.000000
2735,4480.000000,480.000000
2736,4400.000000,320.000000
2737,4320.000000,160.000000
2738,4240.000000,40.000000
2739,4160.000000,-120.000000
2740,4000.000000,-240.000000
2741,3840.000000,-360.000000
2742,3680.000000,-520.000000
2743,3440.000000,-640.000000
2744,3280.000000,-800.000000
2745,3040.000000,-920.000000
2746,2800.000000,-1040.000000
2747,2480.000000,-1160.000000
2748,2240.000000,-1240.000000
2749,2000.000000,-1360.000000
2750,1680.000000,-1480.000000
2751,1440.000000,-1600.000000
2752,1120.000000,-1680.000000
2753,800.000000,-1760.000000
2754,480.000000,-1840.000000
2755,160.000000,-1920.000000
2756,-160.000000,-1960.000000
2757,-480.000000,-2000.000000
2758,-720.000000,-2080.000000
2759,-1040.000000,-2120.000000
2760,-1360.000000,-2120.000000
2761,-1680.000000,-2160.000000
2762,-1920.000000,-2160.000000
2763,-2240.000000,-2160.000000
2764,-2480.000000,-2160.000000
2765,-2800.000000,-2120.000000
2766,-3040.000000,-2160.000000
2767,-3280.000000,-2120.000000
2768,-3520.000000,-2040.000000
2769,-3680.000000,-2000.000000
2770,-3840.000000,-1960.000000
2771,-4080.000000,-1880.000000
2772,-4240.000000,-1800.000000
2773,-4320.000000,-1720.000000
2774,-4480.000000,-1640.000000
2775,-4560.000000,-1560.000000
2776,-4640.000000,-1440.000000
2777,-4800.000000,-1360.000000
2778,-4880.000000,-1240.000000
2779,-4960.000000,-1120.000000
2780,-4960.000000,-1000.000000
2781,-5040.000000,-880.000000
2782,-5040.000000,-760.000000
2783,-5120.000000,-640.000000
2784,-5040.000000,-520.000000
2785,-5040.000000,-400.000000
2786,-4960.000000,-240.000000
2787,-4880.000000,-120.000000
2788,-4800.000000,-40.000000
2789,-4640.000000,80.000000
2790,-4400.000000,240.000000
2791,-4240.000000,360.000000
2792,-3920.000000,480.000000
2793,-3680.000000,600.000000
2794,-3440.000000,720.000000
2795,-3200.000000,840.000000
2796,-2880.000000,960.000000
2797,-2560.000000,1080.000000
2798,-2240.000000,1160.000000
2799,-1920.000000,1280.000000
2800,-1600.000000,1360.000000
2801,-1280.000000,1480.000000
2802,-960.000000,1560.000000
2803,-640.000000,1640.000000
2804,-240.000000,1720.000000
2805,80.000000,1800.000000
2806,400.000000,1840.000000
2807,720.000000,1880.000000
2808,1040.000000,1920.000000
2809,1440.000000,1960.000000
2810,1760.000000,2000.000000
2811,2080.000000,2040.000000
2812,2320.000000,2040.000000
2813,2640.000000,2040.000000
2814,2960.000000,2040.000000
2815,3280.000000,2000.000000
2816,3520.000000,2040.000000
2817,3760.000000,1960.000000
2818,4000.000000,1920.000000
2819,4240.000000,1880.000000
2820,4480.000000,1840.000000
2821,4560.000000,1800.000000
2822,4640.000000,1720.000000
2823,4640.000000,1640.000000
2824,4640.000000,1560.000000
2825,4560.000000,1440.000000
2826,4560.000000,1360.000000
2827,4560.000000,1240.000000
2828,4560.000000,1120.000000
2829,4560.000000,960.000000
2830,4480.000000,840.000000
2831,4480.000000,720.000000
2832,4480.000000,600.000000
2833,4400.000000,440.000000
2834,4400.000000,280.000000
2835,4320.000000,160.000000
2836,4240.000000,0.000000
2837,4080.000000,-120.000000
2838,4000.000000,-280.000000
2839,3840.000000,-400.000000
2840,3600.000000,-560.000000
2841,3440.000000,-680.000000
2842,3200.000000,-800.000000
2843,2960.000000,-920.000000
2844,2720.000000,-1040.000000
2845,2480.000000,-1160.000000
2846,2240.000000,-1280.000000
2847,1920.000000,-1400.000000
2848,1600.000000,-1480.000000
2849,1360.000000,-1600.000000
2850,1040.000000,-1680.000000
2851,720.000000,-1800.000000
2852,400.000000,-1840.000000
2853,80.000000,-1920.000000
2854,-160.000000,-1960.000000
2855,-560.000000,-2040.000000
2856,-800.000000,-2080.000000
2857,-1120.000000,-2120.000000
2858,-1440.000000,-2120.000000
2859,-1680.000000,-2160.000000
2860,-2000.000000,-2160.000000
2861,-2320.000000,-2160.000000
2862,-2560.000000,-2160.000000
2863,-2800.000000,-2160.000000
2864,-3040.000000,-2120.000000
2865,-3280.000000,-2080.000000
2866,-3520.000000,-2040.000000
2867,-3680.000000,-2000.000000
2868,-3920.000000,-1960.000000
2869,-4080.000000,-1840.000000
2870,-4240.000000,-1800.000000
2871,-4320.000000,-1720.000000
2872,-4480.000000,-1640.000000
2873,-4560.000000,-1520.000000
2874,-4640.000000,-1440.000000
2875,-4800.000000,-1320.000000
2876,-4880.000000,-1240.000000
2877,-4960.000000,-1120.000000
2878,-5040.000000,-1000.000000
2879,-5040.000000,-880.000000
2880,-5040.000000,-760.000000
2881,-5040.000000,-640.000000
2882,-5040.000000,-480.000000
2883,-5040.000000,-360.000000
2884,-4960.000000,-240.000000
2885,-4880.000000,-120.000000
2886,-4720.000000,0.000000
2887,-4560.000000,120.000000
2888,-4400.000000,240.000000
2889,-4160.000000,400.000000
2890,-3920.000000,520.000000
2891,-3600.000000,640.000000
2892,-3360.000000,760.000000
2893,-3120.000000,840.000000
2894,-2800.000000,1000.000000
2895,-2480.000000,1080.000000
2896,-2160.000000,1200.000000
2897,-1840.000000,1280.000000
2898,-1520.000000,1400.000000
2899,-1200.000000,1480.000000
2900,-880.000000,1600.000000
2901,-560.000000,1640.000000
2902,-160.000000,1720.000000
2903,160.000000,1800.000000
2904,480.000000,1840.000000
2905,800.000000,1880.000000
2906,1120.000000,1920.000000
2907,1520.000000,2000.000000
2908,1840.000000,2000.000000
2909,2160.000000,2040.000000
2910,2400.000000,2040.000000
2911,2720.000000,2040.000000
2912,3040.000000,2040.000000
2913,3280.000000,2040.000000
2914,3600.000000,2000.000000
2915,3840.000000,1960.000000
2916,4080.000000,1920.000000
2917,4320.000000,1880.000000
2918,4480.000000,1840.000000
2919,4640.000000,1760.000000
2920,4640.000000,1680.000000
2921,4640.000000,1600.000000
2922,4640.000000,1520.000000
2923,4640.000000,1400.000000
2924,4560.000000,1320.000000
2925,4560.000000,1200.000000
2926,4560.000000,1080.000000
2927,4560.000000,960.000000
2928,4480.000000,800.000000
2929,4480.000000,680.000000
2930,4480.000000,560.000000
2931,4400.000000,400.000000
2932,4400.000000,240.000000
2933,4320.000000,120.000000
2934,4240.000000,0.000000
2935,4080.000000,-160.000000
2936,3920.000000,-280.000000
2937,3760.000000,-440.000000
2938,3600.000000,-560.000000
2939,3360.000000,-680.000000
2940,3200.000000,-840.000000
2941,2960.000000,-960.000000
2942,2720.000000,-1080.000000
2943,2400.000000,-1200.000000
2944,2160.000000,-1320.000000
2945,1840.000000,-1440.000000
2946,1600.000000,-1520.000000
2947,1280.000000,-1640.000000
2948,960.000000,-1720.000000
2949,640.000000,-1800.000000
2950,400.000000,-1880.000000
2951,80.000000,-1920.000000
2952,-240.000000,-2000.000000
2953,-560.000000,-2040.000000
2954,-880.000000,-2080.000000
2955,-1200.000000,-2120.000000
2956,-1520.000000,-2160.000000
2957,-1760.000000,-2160.000000
2958,-2080.000000,-2160.000000
2959,-2320.000000,-2160.000000
2960,-2640.000000,-2160.000000
2961,-2880.000000,-2120.000000
2962,-3120.000000,-2120.000000
2963,-3360.000000,-2080.000000
2964,-3520.000000,-2000.000000
2965,-3760.000000,-2000.000000
2966,-3920.000000,-1920.000000
2967,-4080.000000,-1840.000000
2968,-4240.000000,-1760.000000
2969,-4400.000000,-1720.000000
2970,-4480.000000,-1600.000000
2971,-4640.000000,-1520.000000
2972,-4720.000000,-1400.000000
2973,-4800.000000,-1320.000000
2974,-4880.000000,-1200.000000
2975,-4960.000000,-1080.000000
2976,-5040.000000,-960.000000
2977,-5040.000000,-840.000000
2978,-5040.000000,-720.000000
2979,-5040.000000,-600.000000
2980,-5040.000000,-480.000000
2981,-5040.000000,-360.000000
2982,-4960.000000,-200.000000
2983,-4880.000000,-80.000000
2984,-4720.000000,40.000000
2985,-4560.000000,160.000000
2986,-4320.000000,280.000000
2987,-4080.000000,400.000000
2988,-3840.000000,520.000000
2989,-3600.000000,640.000000
2990,-3360.000000,800.000000
2991,-3040.000000,920.000000
2992,-2720.000000,1000.000000
2993,-2480.000000,1120.000000
2994,-2160.000000,1200.000000
2995,-1840.000000,1320.000000
2996,-1440.000000,1400.000000
2997,-1120.000000,1520.000000
2998,-800.000000,1600.000000
2999,-480.000000,1680.000000
3000,-160.000000,1720.000000
3001,240.000000,1800.000000
3002,560.000000,1880.000000
3003,880.000000,1920.000000
3004,1200.000000,1960.000000
3005,1520.000000,2000.000000
3006,1840.000000,2000.000000
3007,2160.000000,2040.000000
3008,2480.000000,2040.000000
3009,2800.000000,2040.000000
3010,3120.000000,2040.000000
3011,3360.000000,2040.000000
3012,3600.000000,2000.000000
3013,3840.000000,1960.000000
3014,4080.000000,1920.000000
3015,4320.000000,1880.000000
3016,4480.000000,1800.000000
3017,4640.000000,1760.000000
3018,4640.000000,1720.000000
3019,4640.000000,1600.000000
3020,4640.000000,1520.000000
3021,4560.000000,1400.000000
3022,4560.000000,1320.000000
3023,4560.000000,1160.000000
3024,4560.000000,1040.000000
3025,4480.000000,920.000000
3026,4480.000000,800.000000
3027,4480.000000,640.000000
3028,4480.000000,520.000000
3029,4400.000000,400.000000
3030,4400.000000,240.000000
3031,4320.000000,120.000000
3032,4160.000000,-40.000000
3033,4080.000000,-200.000000
3034,3920.000000,-320.000000
3035,3760.000000,-440.000000
3036,3520.000000,-560.000000
3037,3360.000000,-720.000000
3038,3120.000000,-840.000000
3039,2880.000000,-960.000000
3040,2640.000000,-1080.000000
3041,2400.000000,-1240.000000
3042,2080.000000,-1320.000000
3043,1840.000000,-1440.000000
3044,1520.000000,-1520.000000
3045,1200.000000,-1640.000000
3046,960.000000,-1720.000000
3047,640.000000,-1800.000000
3048,320.000000,-1880.000000
3049,0.000000,-1960.000000
3050,-320.000000,-2000.000000
3051,-640.000000,-2040.000000
3052,-960.000000,-2080.000000
3053,-1280.000000,-2120.000000
3054,-1520.000000,-2160.000000
3055,-1840.000000,-2120.000000
3056,-2080.000000,-2160.000000
3057,-2400.000000,-2160.000000
3058,-2640.000000,-2160.000000
3059,-2880.000000,-2160.000000
3060,-3120.000000,-2120.000000
3061,-3360.000000,-2080.000000
3062,-3600.000000,-2000.000000
3063,-3760.000000,-1960.000000
3064,-3920.000000,-1920.000000
3065,-4160.000000,-1800.000000
3066,-4240.000000,-1760.000000
3067,-4400.000000,-1680.000000
3068,-4480.000000,-1600.000000
3069,-4640.000000,-1520.000000
3070,-4720.000000,-1400.000000
3071,-4800.000000,-1280.000000
3072,-4880.000000,-1160.000000
3073,-4960.000000,-1080.000000
3074,-5040.000000,-920.000000
3075,-5040.000000,-840.000000
3076,-5120.000000,-680.000000
3077,-5040.000000,-560.000000
3078,-5040.000000,-440.000000
3079,-5040.000000,-320.000000
3080,-4960.000000,-200.000000
3081,-4800.000000,-80.000000
3082,-4720.000000,40.000000
3083,-4480.000000,200.000000
3084,-4320.000000,320.000000
3085,-4080.000000,440.000000
3086,-3760.000000,560.000000
3087,-3520.000000,680.000000
3088,-3280.000000,800.000000
3089,-2960.000000,880.000000
3090,-2720.000000,1000.000000
3091,-2400.000000,1160.000000
3092,-2080.000000,1240.000000
3093,-1760.000000,1320.000000
3094,-1440.000000,1440.000000
3095,-1040.000000,1520.000000
3096,-720.000000,1600.000000
3097,-400.000000,1680.000000
3098,-80.000000,1760.000000
3099,320.000000,1800.000000
3100,640.000000,1880.000000
3101,960.000000,1920.000000
3102,1280.000000,1960.000000
3103,1600.000000,1960.000000
3104,1920.000000,2040.000000
3105,2240.000000,2040.000000
3106,2560.000000,2040.000000
3107,2880.000000,2040.000000
3108,3120.000000,2040.000000
3109,3440.000000,2000.000000
3110,3680.000000,2000.000000
3111,3920.000000,1960.000000
3112,4160.000000,1920.000000
3113,4400.000000,1880.000000
3114,4560.000000,1800.000000
3115,4560.000000,1760.000000
3116,4640.000000,1680.000000
3117,4640.000000,1600.000000
3118,4640.000000,1520.000000
3119,4640.000000,1400.000000
3120,4560.000000,1280.000000
3121,4560.000000,1160.000000
3122,4560.000000,1000.000000
3123,4560.000000,920.000000
3124,4480.000000,760.000000
3125,4480.000000,600.000000
3126,4480.000000,480.000000
3127,4400.000000,360.000000
3128,4400.000000,200.000000
3129,4320.000000,80.000000
3130,4160.000000,-80.000000
3131,4000.000000,-200.000000
3132,3840.000000,-320.000000
3133,3680.000000,-480.000000
3134,3520.000000,-600.000000
3135,3280.000000,-760.000000
3136,3040.000000,-880.000000
3137,2800.000000,-1000.000000
3138,2560.000000,-1120.000000
3139,2320.000000,-1240.000000
3140,2080.000000,-1360.000000
3141,1760.000000,-1480.000000
3142,1440.000000,-1560.000000
3143,1200.000000,-1640.000000
3144,880.000000,-1760.000000
3145,560.000000,-1840.000000
3146,240.000000,-1880.000000
3147,-80.000000,-1960.000000
3148,-400.000000,-2000.000000
3149,-720.000000,-2080.000000
3150,-960.000000,-2120.000000
3151,-1280.000000,-2120.000000
3152,-1600.000000,-2160.000000
3153,-1840.000000,-2160.000000
3154,-2160.000000,-2200.000000
3155,-2480.000000,-2160.000000
3156,-2720.000000,-2160.000000
3157,-2960.000000,-2120.000000
3158,-3200.000000,-2120.000000
3159,-3440.000000,-2080.000000
3160,-3600.000000,-2000.000000
3161,-3840.000000,-1960.000000
3162,-4000.000000,-1880.000000
3163,-4160.000000,-1840.000000
3164,-4320.000000,-1720.000000
3165,-4400.000000,-1680.000000
3166,-4560.000000,-1560.000000
3167,-4640.000000,-1480.000000
3168,-4720.000000,-1360.000000
3169,-4800.000000,-1240.000000
3170,-4960.000000,-1120.000000
3171,-4960.000000,-1040.000000
3172,-5040.000000,-920.000000
3173,-5040.000000,-800.000000
3174,-5040.000000,-680.000000
3175,-5040.000000,-560.000000
3176,-5040.000000,-440.000000
3177,-4960.000000,-280.000000
3178,-4960.000000,-160.000000
3179,-4800.000000,-80.000000
3180,-4640.000000,80.000000
3181,-4480.000000,200.000000
3182,-4240.000000,320.000000
3183,-4000.000000,440.000000
3184,-3760.000000,560.000000
3185,-3520.000000,680.000000
3186,-3200.000000,840.000000
3187,-2960.000000,920.000000
3188,-2640.000000,1040.000000
3189,-2320.000000,1160.000000
3190,-2000.000000,1240.000000
3191,-1680.000000,1360.000000
3192,-1360.000000,1440.000000
3193,-1040.000000,1560.000000
3194,-640.000000,1600.000000
3195,-320.000000,1680.000000
3196,0.000000,1760.000000
3197,320.000000,1840.000000
3198,720.000000,1880.000000
3199,1040.000000,1920.000000
3200,1360.000000,1960.000000
3201,1680.000000,2000.000000
3202,2000.000000,2040.000000
3203,2320.000000,2040.000000
3204,2640.000000,2040.000000
3205,2880.000000,2040.000000
3206,3200.000000,2040.000000
3207,3440.000000,2000.000000
3208,3760.000000,2000.000000
3209,4000.000000,1960.000000
3210,4160.000000,1920.000000
3211,4400.000000,1840.000000
3212,4560.000000,1800.000000
3213,4640.000000,1720.000000
3214,4640.000000,1640.000000
3215,4640.000000,1560.000000
3216,4640.000000,1480.000000
3217,4560.000000,1360.000000
3218,4560.000000,1240.000000
3219,4560.000000,1160.000000
3220,4560.000000,1000.000000
3221,4480.000000,880.000000
3222,4480.000000,760.000000
3223,4480.000000,600.000000
3224,4400.000000,520.000000
3225,4400.000000,320.000000
3226,4400.000000,200.000000
3227,4240.000000,40.000000
3228,4160.000000,-80.000000
3229,4000.000000,-240.000000
3230,3840.000000,-360.000000
3231,3680.000000,-520.000000
3232,3440.000000,-640.000000
3233,3280.000000,-800.000000
3234,3040.000000,-920.000000
3235,2800.000000,-1040.000000
3236,2560.000000,-1160.000000
3237,2240.000000,-1280.000000
3238,2000.000000,-1360.000000
3239,1680.000000,-1480.000000
3240,1440.000000,-1600.000000
3241,1120.000000,-1680.000000
3242,800.000000,-1760.000000
3243,480.000000,-1840.000000
3244,160.000000,-1920.000000
3245,-160.000000,-1960.000000
3246,-480.000000,-2040.000000
3247,-720.000000,-2080.000000
3248,-1040.000000,-2120.000000
3249,-1360.000000,-2120.000000
3250,-1680.000000,-2160.000000
3251,-1920.000000,-2160.000000
3252,-2240.000000,-2160.000000
3253,-2480.000000,-2160.000000
3254,-2800.000000,-2160.000000
3255,-3040.000000,-2120.000000
3256,-3200.000000,-2080.000000
3257,-3440.000000,-2040.000000
3258,-3680.000000,-2000.000000
3259,-3840.000000,-1920.000000
3260,-4000.000000,-1880.000000
3261,-4160.000000,-1800.000000
3262,-4320.000000,-1720.000000
3263,-4480.000000,-1640.000000
3264,-4560.000000,-1560.000000
3265,-4640.000000,-1440.000000
3266,-4800.000000,-1360.000000
3267,-4880.000000,-1240.000000
3268,-4960.000000,-1120.000000
3269,-4960.000000,-1000.000000
3270,-5040.000000,-880.000000
3271,-5040.000000,-800.000000
3272,-5040.000000,-640.000000
3273,-5040.000000,-520.000000
3274,-5040.000000,-400.000000
3275,-4960.000000,-280.000000
3276,-4880.000000,-120.000000
3277,-4800.000000,0.000000
3278,-4640.000000,80.000000
3279,-4400.000000,240.000000
3280,-4160.000000,360.000000
3281,-3920.000000,480.000000
3282,-3680.000000,600.000000
3283,-3440.000000,760.000000
3284,-3200.000000,840.000000
3285,-2880.000000,960.000000
3286,-2560.000000,1080.000000
3287,-2240.000000,1160.000000
3288,-1920.000000,1280.000000
3289,-1600.000000,1360.000000
3290,-1280.000000,1440.000000
3291,-960.000000,1560.000000
3292,-560.000000,1640.000000
3293,-240.000000,1720.000000
3294,80.000000,1800.000000
3295,400.000000,1840.000000
3296,720.000000,1880.000000
3297,1040.000000,1960.000000
3298,1440.000000,1960.000000
3299,1760.000000,2000.000000
3300,2080.000000,2040.000000
3301,2400.000000,2040.000000
3302,2720.000000,2040.000000
3303,2960.000000,2040.000000
3304,3280.000000,2040.000000
3305,3520.000000,2000.000000
3306,3760.000000,2000.000000
3307,4000.000000,1960.000000
3308,4240.000000,1920.000000
3309,4400.000000,1840.000000
3310,4560.000000,1800.000000
3311,4640.000000,1720.000000
3312,4640.000000,1640.000000
3313,4640.000000,1560.000000
3314,4560.000000,1440.000000
3315,4560.000000,1320.000000
3316,4560.000000,1240.000000
3317,4560.000000,1120.000000
3318,4560.000000,1000.000000
3319,4480.000000,880.000000
3320,4480.000000,680.000000
3321,4480.000000,600.000000
3322,4400.000000,440.000000
3323,4400.000000,320.000000
3324,4320.000000,160.000000
3325,4240.000000,0.000000
3326,4080.000000,-120.000000
3327,4000.000000,-280.000000
3328,3760.000000,-400.000000
3329,3600.000000,-560.000000
3330,3440.000000,-680.000000
3331,3200.000000,-800.000000
3332,2960.000000,-920.000000
3333,2720.000000,-1040.000000
3334,2480.000000,-1160.000000
3335,2240.000000,-1280.000000
3336,1920.000000,-1400.000000
3337,1600.000000,-1520.000000
3338,1360.000000,-1600.000000
3339,1040.000000,-1680.000000
3340,720.000000,-1760.000000
3341,400.000000,-1840.000000
3342,80.000000,-1920.000000
3343,-160.000000,-1960.000000
3344,-480.000000,-2040.000000
3345,-800.000000,-2080.000000
3346,-1120.000000,-2120.000000
3347,-1440.000000,-2160.000000
3348,-1760.000000,-2160.000000
3349,-2000.000000,-2160.000000
3350,-2240.000000,-2160.000000
3351,-2560.000000,-2160.000000
3352,-2800.000000,-2120.000000
3353,-3040.000000,-2120.000000
3354,-3280.000000,-2080.000000
3355,-3520.000000,-2040.000000
3356,-3680.000000,-2000.000000
3357,-3920.000000,-1920.000000
3358,-4080.000000,-1880.000000
3359,-4240.000000,-1800.000000
3360,-4320.000000,-1720.000000
3361,-4480.000000,-1640.000000
3362,-4560.000000,-1520.000000
3363,-4720.000000,-1440.000000
3364,-4800.000000,-1320.000000
3365,-4880.000000,-1200.000000
3366,-4960.000000,-1120.000000
3367,-4960.000000,-1000.000000
3368,-5040.000000,-880.000000
3369,-5120.000000,-720.000000
3370,-5120.000000,-600.000000
3371,-5040.000000,-480.000000
3372,-5040.000000,-360.000000
3373,-4960.000000,-240.000000
3374,-4880.000000,-120.000000
3375,-4720.000000,0.000000
3376,-4560.000000,120.000000
3377,-4400.000000,240.000000
3378,-4160.000000,360.000000
3379,-3920.000000,520.000000
