Channel              :,CH1,CH2
Frequency            :,300.3Hz,2.510KHz
Period               :,3.330ms,0.398ms
PK-PK                :,18.24V,3.720V
Average              :,-31.47mV,-64.03mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
819,5440.000000,-360.000000
820,5360.000000,-400.000000
821,5280.000000,-440.000000
822,5200.000000,-480.000000
823,5120.000000,-520.000000
824,4960.000000,-520.000000
825,4880.000000,-560.000000
826,4800.000000,-560.000000
827,4720.000000,-640.000000
828,4560.000000,-600.000000
829,4480.000000,-640.000000
830,4400.000000,-680.000000
831,4320.000000,-680.000000
832,4160.000000,-720.000000
833,4080.000000,-720.000000
834,4000.000000,-720.000000
835,3840.000000,-720.000000
836,3760.000000,-760.000000
837,3760.000000,-760.000000
838,3600.000000,-720.000000
839,3520.000000,-720.000000
840,3440.000000,-720.000000
841,3440.000000,-720.000000
842,3360.000000,-680.000000
843,3280.000000,-680.000000
844,3280.000000,-640.000000
845,3200.000000,-640.000000
846,3120.000000,-600.000000
847,3120.000000,-560.000000
848,3120.000000,-560.000000
849,3040.000000,-520.000000
850,3040.000000,-480.000000
851,3040.000000,-440.000000
852,3040.000000,-400.000000
853,3040.000000,-360.000000
854,3040.000000,-320.000000
855,3120.000000,-280.000000
856,3120.000000,-240.000000
857,3200.000000,-200.000000
858,3200.000000,-160.000000
859,3280.000000,-80.000000
860,3280.000000,-40.000000
861,3360.000000,0.000000
862,3440.000000,40.000000
863,3520.000000,80.000000
864,3600.000000,120.000000
865,3680.000000,200.000000
866,3760.000000,240.000000
867,3840.000000,280.000000
868,3920.000000,320.000000
869,4000.000000,360.000000
870,4160.000000,400.000000
871,4240.000000,440.000000
872,4320.000000,480.000000
873,4480.000000,520.000000
874,4560.000000,520.000000
875,4720.000000,560.000000
876,4800.000000,600.000000
877,4960.000000,600.000000
878,5040.000000,640.000000
879,5120.000000,640.000000
880,5280.000000,680.000000
881,5360.000000,680.000000
882,5520.000000,680.000000
883,5600.000000,680.000000
884,5680.000000,720.000000
885,5760.000000,720.000000
886,5840.000000,680.000000
887,5920.000000,680.000000
888,6000.000000,680.000000
889,6080.000000,680.000000
890,6160.000000,640.000000
891,6240.000000,640.000000
892,6320.000000,600.000000
893,6320.000000,600.000000
894,6400.000000,560.000000
895,6400.000000,520.000000
