Channel              :,CH1,CH2
Frequency            :,2.527KHz,2.527KHz
Period               :,0.396ms,0.396ms
PK-PK                :,10.24V,4.200V
Average              :,-78.95mV,-56.53mV
Vertical pos         :,160.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.625000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
844,1920.000000,-1280.000000
845,1680.000000,-1400.000000
846,1360.000000,-1480.000000
847,1120.000000,-1560.000000
848,800.000000,-1640.000000
849,480.000000,-1720.000000
850,240.000000,-1760.000000
851,-80.000000,-1840.000000
852,-400.000000,-1880.000000
853,-640.000000,-1920.000000
854,-960.000000,-1960.000000
855,-1280.000000,-2000.000000
856,-1520.000000,-2000.000000
857,-1760.000000,-2040.000000
858,-2080.000000,-2000.000000
859,-2320.000000,-2000.000000
860,-2560.000000,-2040.000000
861,-2800.000000,-1960.000000
862,-3040.000000,-1960.000000
863,-3200.000000,-1920.000000
864,-3360.000000,-1880.000000
865,-3600.000000,-1800.000000
866,-3760.000000,-1760.000000
867,-3920.000000,-1680.000000
868,-4000.000000,-1600.000000
869,-4160.000000,-1520.000000
870,-4240.000000,-1440.000000
871,-4240.000000,-1360.000000
872,-4320.000000,-1280.000000
873,-4400.000000,-1160.000000
874,-4400.000000,-1040.000000
875,-4480.000000,-960.000000
876,-4480.000000,-840.000000
877,-4400.000000,-720.000000
878,-4400.000000,-600.000000
879,-4320.000000,-480.000000
880,-4240.000000,-360.000000
881,-4080.000000,-200.000000
882,-3920.000000,-80.000000
883,-3760.000000,40.000000
884,-3600.000000,160.000000
885,-3440.000000,280.000000
886,-3200.000000,400.000000
887,-2960.000000,520.000000
888,-2720.000000,680.000000
889,-2480.000000,800.000000
890,-2240.000000,880.000000
891,-2000.000000,1000.000000
892,-1680.000000,1120.000000
893,-1360.000000,1200.000000
894,-1120.000000,1280.000000
895,-800.000000,1400.000000
896,-480.000000,1480.000000
897,-240.000000,1560.000000
898,80.000000,1640.000000
899,400.000000,1720.000000
900,720.000000,1760.000000
901,1040.000000,1800.000000
902,1360.000000,1880.000000
903,1680.000000,1880.000000
904,2000.000000,1920.000000
905,2240.000000,1960.000000
906,2560.000000,2000.000000
907,2800.000000,1960.000000
